source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,pf,type_best_classification,mode_best_classification
5313250548085699712,139.88405102713642,-51.62042437680605,0.19693545909198631,0.016584149,-4.585576979736241,0.02071201,3.802802984370225,0.017004611,22.346083,3.6082091,12.7186165,13.756204,11.707186,3.3549412495165454,DCEP,FUNDAMENTAL
4659121462624085888,89.50000880800256,-68.4499228894717,-0.019158621495173646,0.014114559,1.553429437365307,0.017755304,0.8936189283435093,0.019366743,275.5341,4.6301436,14.579504,15.019164,13.959379,10.687477830124152,DCEP,FUNDAMENTAL
2161786374436607616,315.02658089008236,42.597550120532624,0.7954258009301457,0.018620951,-1.083713584429861,0.018135227,-2.1937926377288575,0.01861944,-31.153942,4.5056753,8.521427,9.865825,7.3139386,14.712201123607702,DCEP,FUNDAMENTAL
5520506531407532928,121.80021958359566,-45.06591066674792,0.042144952850407806,0.013623355,-1.3723098380121437,0.016122596,2.1340917816855027,0.015432675,139.02104,4.154887,14.080602,14.671269,13.338723,2.7730857521566588,DCEP,FUNDAMENTAL
2073935223599391872,300.89457222958737,39.15962521553372,0.09558654053604015,0.015593359,-2.679026567698489,0.016372206,-5.136171363965784,0.018382648,-85.45536,5.47193,13.257838,14.000666,12.408888,3.370813916909155,DCEP,FUNDAMENTAL
6053141609251524992,180.14352279449915,-65.36058252086485,-1.8894286015046918E-4,0.021317279,-4.440220020664584,0.02095949,0.8689748816417433,0.02328157,127.095695,3.8670523,14.837595,16.258682,13.674756,11.439544907459366,DCEP,FUNDAMENTAL
5862720214099407232,192.9952198476252,-63.88702017465132,0.026204893486169348,0.018591883,-6.553238238616449,0.016312433,-0.14792442652886761,0.02178435,21.286562,4.8264303,13.393245,15.370172,12.045496,29.690599013838796,DCEP,FUNDAMENTAL
174489098011145216,71.94298042330281,36.72278112167541,1.0566163862524083,0.028701555,0.2846638858612442,0.03129801,-1.3696756676523318,0.023141488,12.286932,2.4587975,7.085648,7.769703,6.2850394,6.463491956463242,DCEP,FUNDAMENTAL
4303770918113986304,299.3875936164865,11.043659101906732,0.21310288109213676,0.014516919,0.10306358876304433,0.013920868,-4.3899239588533145,0.010820651,31.199886,2.5475464,9.761584,10.239182,9.11896,6.178911883435623,DCEP,FUNDAMENTAL
2211309340220914560,341.2356846984603,64.04028589762136,0.11734356609853479,0.015825296,-2.6796818840351357,0.018477622,-1.094252493298748,0.01647936,-94.41878,3.080194,14.47698,15.723786,13.379261,3.157040021953402,DCEP,FUNDAMENTAL
444069661013733120,56.373718521035656,53.435592300747224,0.28203847986463454,0.01733669,-0.04774644010784469,0.01823689,-0.3197820644404654,0.016962362,-21.506617,3.2168396,13.481934,15.293912,12.219438,4.3397415797787255,DCEP,FUNDAMENTAL
5943301424097469568,250.80904801518284,-44.89245312605919,0.18194336916035633,0.027116425,-2.4942392148506256,0.035458166,-3.388651309732787,0.027087182,-13.629825,3.6117475,12.575246,14.460497,11.2910595,9.036645223892354,DCEP,FUNDAMENTAL
5255219492627430272,156.82780420340686,-59.72977491159362,0.11251082772674177,0.0142155755,-5.351234338944288,0.014775029,2.9166899432302,0.0149413245,23.196934,1.9212828,13.895747,15.043606,12.808177,3.618988629924527,DCEP,FUNDAMENTAL
5255220656517219840,156.71193526801255,-59.66953168939124,0.434777676621532,0.023605859,-6.787916144148639,0.02448219,3.984376788861304,0.025017789,-1.2268333,5.527178,9.135798,9.731257,8.349681,5.345891010231648,DCEP,FUNDAMENTAL
2030403324896259712,298.6017229639327,30.235042155486738,0.11308552963878783,0.013775825,-3.0374845053665975,0.011968505,-5.481024289128475,0.014781432,-28.36159,3.5956843,13.573311,15.139116,12.36268,8.988149915093665,DCEP,FUNDAMENTAL
4685801249719882240,9.890876674975939,-73.74843752100867,0.0034875466320945236,0.01296758,0.4520148072046545,0.014605934,-1.2048791803488599,0.014405076,178.7127,10.1514635,14.010081,14.326195,13.524882,17.944546535402615,DCEP,FUNDAMENTAL
255746713858482048,72.88985338011001,47.78868382297079,0.1826180892381464,0.016933836,0.19332103472182602,0.021606028,-0.21241371904164968,0.018051056,-32.585262,3.4021068,13.012601,13.932662,12.067484,3.5151568766107433,DCEP,FUNDAMENTAL
4685971777152811904,15.139440548382735,-72.78926599121877,-0.008611463272543092,0.018010678,0.8431349023755983,0.02012454,-1.1872838672491581,0.018867465,209.84885,6.3260374,14.479399,14.931254,13.8556185,16.24116354284538,DCEP,FUNDAMENTAL
4659421148283426560,85.80605356218112,-67.4635262608753,0.0026837947204235175,0.0149941165,1.550476178211877,0.020254482,0.5839195443912784,0.020358518,321.38623,5.4742236,14.406046,14.805964,13.81155,10.407199664493138,DCEP,FUNDAMENTAL
4320062347542878208,290.8892545810083,15.367825618498317,0.2934044209815173,0.027282478,-3.0247560089368646,0.025236381,-6.1570075768059676,0.024449592,27.467382,3.5373702,12.703638,14.7671585,11.396764,5.543648169859072,DCEP,FUNDAMENTAL
2165638925753967232,316.5115885459921,49.10913430841228,0.10075697575572576,0.013199157,-2.916262507013737,0.014013656,-3.520068098631441,0.013176604,-76.88402,3.866304,13.533061,15.25314,12.330924,7.611022472211045,DCEP,FUNDAMENTAL
2165865665655977856,319.399872590652,49.717142704530346,0.09735101481964317,0.026933659,-2.9746588561870664,0.031026626,-3.593355915308573,0.030500611,-80.65727,2.6136312,14.973818,17.268465,13.598185,5.5524991959961785,DCEP,FUNDAMENTAL
2034428980559814400,299.89044309631595,33.74603420148679,0.2473100469055676,0.013688437,-3.452387824603351,0.013214762,-6.576605109134273,0.016534876,2.1193445,3.27952,11.146058,12.039454,10.161624,5.782470500635854,DCEP,FUNDAMENTAL
4657765558635181440,85.4522920326175,-68.68780403375804,0.018548876357998918,0.01658597,1.5568355983519713,0.017513197,0.5378437078740442,0.021101516,290.7428,2.795113,13.983599,14.509886,13.249045,19.252077535959284,DCEP,FUNDAMENTAL
5307761545524640256,147.1728244345721,-55.51952721214995,0.33627784345223033,0.021475228,-6.163057712121026,0.023074048,3.302004256249993,0.02191238,24.64957,6.993105,9.854069,10.6270485,8.973159,5.323956821727492,DCEP,FUNDAMENTAL
5307968631664881920,146.66790515518966,-55.188271919103194,0.13337052252931414,0.01431423,-4.060810970275123,0.017637694,2.9535818772826605,0.013616501,18.35531,3.1957202,13.83268,15.416938,12.6105585,4.876744371805755,DCEP,FUNDAMENTAL
2174872108997359616,328.1856737302426,55.87226012625045,0.12947880280091917,0.018855423,-2.3745562802856215,0.022046726,-2.133871216802995,0.02057113,-66.90335,3.0303009,14.76558,16.566828,13.498966,4.7611101756138785,DCEP,FUNDAMENTAL
4659822229503270272,86.91371171337006,-66.96748356851772,0.00833400417827159,0.016299142,1.6121686205790924,0.019955259,0.6613816032035613,0.021589141,293.00388,4.5389314,14.555818,14.958403,13.979263,8.635405644807888,DCEP,FUNDAMENTAL
430629986799994880,5.630325249740409,63.033041439978845,0.26636972929930286,0.012571435,-2.8684976902818335,0.011483998,-0.5876907146333429,0.01282938,-64.185715,1.6500193,10.638192,11.563093,9.711429,5.35045231321267,DCEP,FUNDAMENTAL
5891675303053080704,218.13779279681467,-56.88774644775937,1.389795276490984,0.022076571,-6.697188836258245,0.01581516,-7.067646125514585,0.017892737,-17.81262,3.2281451,6.637,7.228839,5.9356756,5.494286272601808,DCEP,FUNDAMENTAL
4319185864979621120,289.8517371734202,13.250024869526747,0.1522367563196638,0.044458684,-1.4868427079023343,0.035946157,-4.11411908291209,0.03376147,40.55995,2.8057,14.859528,17.750538,13.399027,6.01386391588722,DCEP,FUNDAMENTAL
5258155016852594048,153.75585966530377,-58.88203865571658,0.10435598811739596,0.012390932,-5.757840678014928,0.017327068,2.7882485434956674,0.013184679,27.713428,3.5409415,13.203229,14.438671,12.085549,4.341498128371592,DCEP,FUNDAMENTAL
257639493066319744,67.6395703299766,48.07851659486583,0.18516717962514967,0.018105473,0.2314986098564517,0.021250235,-0.5537183750920881,0.014703575,-28.746964,3.4810114,13.4470415,14.924915,12.256288,4.560815393677977,DCEP,FUNDAMENTAL
5862894795918607104,192.2972853087258,-63.323807324398786,0.11345897656579208,0.09552203,-6.337610425162874,0.090683445,-0.0853254914663385,0.098289184,-41.693825,5.5047174,16.15801,19.960312,14.570537,18.49663603199608,DCEP,FUNDAMENTAL
5883507512182828544,233.3540518297143,-56.22583060005602,0.21815921746953681,0.05379109,-4.952088068734845,0.058102377,-3.469756419138468,0.060487755,-61.355835,1.467122,14.702635,17.942036,13.183864,8.794906149138152,DCEP,FUNDAMENTAL
5614916921960857088,114.04435515588598,-25.364031512779388,0.05728800535313558,0.017899804,-0.8358093312018822,0.012618991,0.8308683057779398,0.018619338,132.12209,2.8089259,14.497865,15.602267,13.474743,7.959436987609214,DCEP,FUNDAMENTAL
5258849358433312000,153.11343672853482,-57.262310995454584,0.16498113216304244,0.042364947,-5.757356325478174,0.049199812,3.5965138530379788,0.04254679,25.254524,3.4054172,15.518377,17.94287,14.094638,6.666126888584176,DCEP,FUNDAMENTAL
5259074689597694976,152.64007312024475,-56.09030301345884,0.16454553526991586,0.07385154,-5.439042412901206,0.089078516,3.7718277312677726,0.0772558,31.431955,2.4967437,15.135363,18.304937,13.608004,11.40995276550711,DCEP,FUNDAMENTAL
2061246206571925504,304.4126551549692,38.0706080056047,0.1782702782942619,0.01285837,-2.7603999194961775,0.0125891,-5.357881573957884,0.014640298,-25.370451,2.0274415,12.4397955,13.760915,11.31095,5.051550356108868,DCEP,FUNDAMENTAL
3049542336261877760,105.85932754232778,-10.282939544160056,0.1314610397669858,0.027646082,-0.489343384670808,0.026646389,0.996536337970741,0.03257374,95.784676,3.2586877,14.802102,16.25479,13.623421,3.171916009779843,DCEP,FUNDAMENTAL
4660104181215977984,83.58835510289433,-67.8171131084195,0.02866902292025152,0.015209798,1.6031157640059426,0.019008288,0.500479138553715,0.019174023,292.72058,5.1875496,14.261263,14.663704,13.679666,11.23245589157783,DCEP,FUNDAMENTAL
2031054785516761472,300.57553070084714,31.856414466326665,0.07362088991359214,0.021530058,-2.701687781080966,0.020933092,-4.885835157542256,0.023302484,-46.681423,2.2412515,14.327642,16.34094,13.0166645,10.344347267512372,DCEP,FUNDAMENTAL
2021047850995134208,293.9547583344844,23.92841327030695,0.037995619252348796,0.025538074,-2.0600458126857584,0.014277109,-3.5559433843794928,0.025403557,-94.05436,3.083406,15.096627,16.388033,13.888804,5.167078977602657,DCEP,FUNDAMENTAL
1873250780732545920,314.336780027318,40.17748649759225,0.2877946255644045,0.01286414,-1.9331554189848685,0.012569741,-3.6779085689176396,0.014157603,-15.581329,4.222049,9.421895,10.519523,8.398459,20.133704583558114,DCEP,FUNDAMENTAL
4504454570704957184,282.1234271374811,11.659681902592977,0.05869200621606402,0.020048555,-1.9945860585551949,0.020582546,-6.274422610161045,0.020657016,79.21748,7.421002,14.284529,14.810576,13.598396,3.137812961711293,DCEP,FUNDAMENTAL
4658126503376822784,80.67837644014993,-68.84921815454561,0.03105885292294708,0.019511897,1.8368845284713184,0.027861033,0.49850324847021477,0.025026709,281.03577,7.394821,14.773318,15.172564,14.087703,10.658810697417238,DCEP,FUNDAMENTAL
4658188183469212544,78.7934716995442,-69.38280773165249,-0.017213933379571823,0.017580036,2.1033920970135145,0.025073515,0.20290833764434632,0.022364253,262.8396,5.821652,14.803148,15.189472,14.197267,7.883037989210864,DCEP,FUNDAMENTAL
4657162854494364416,85.56931161031746,-70.60335686656248,0.05677540246969526,0.018542428,2.0274870142297745,0.021246253,0.7172670746910252,0.023382206,268.3332,4.2576466,14.56494,15.157226,13.812173,17.795575028668804,DCEP,FUNDAMENTAL
6729921149614983168,279.25570761738135,-38.07629172484225,0.09286115870560437,0.024816748,-11.30972893743976,0.026206644,-8.5014787874688,0.022077696,-236.24556,4.061099,13.534328,13.813215,13.164652,1.082515173568298,DCEP,FUNDAMENTAL
4059290212829207680,259.4884880305607,-29.369843513407215,0.06914338060391247,0.028401535,-2.1227875977591792,0.03887167,-3.681514686809955,0.02461605,-89.001816,11.476754,14.826958,15.934457,13.778524,13.638426136772583,DCEP,FUNDAMENTAL
2163049885106065408,314.5345233991778,44.96676456208868,0.07169233620403809,0.014820902,-1.9910563111275776,0.015064651,-2.7269789344012167,0.015443867,-87.01399,2.6109457,13.790485,15.095987,12.663798,9.720813695357537,DCEP,FUNDAMENTAL
5868220486657020288,200.5960912752386,-62.85280212828056,0.07646253002264576,0.022797612,-6.5062484881291915,0.019100444,-1.0057431793622547,0.023383358,-25.522228,1.2263929,14.159412,16.196999,12.818793,10.303100147801748,DCEP,FUNDAMENTAL
523585448588373888,14.170877149887257,62.55484798454754,0.07853825182719723,0.019074587,-1.2773699639309883,0.017416114,-0.11828948567789146,0.01985812,-109.23287,3.517371,14.582341,15.902172,13.462275,5.634884962101447,DCEP,FUNDAMENTAL
422226488141991296,3.6176560337240544,56.25293038822658,0.44632358370353176,0.016551437,-2.089248349835117,0.013995435,-1.6237353818995728,0.014326966,-37.3145,3.6591845,8.797508,9.3348055,8.054358,5.809553951877663,DCEP,FUNDAMENTAL
5515778734493663232,127.31510119097082,-46.74924286436801,0.05746906843186396,0.0228363,-1.441241146943576,0.027856069,2.208555998540896,0.025223292,143.03029,3.9353418,14.836897,15.560375,13.958848,2.7166966597276283,DCEP,FUNDAMENTAL
4638315266636230400,30.74871848431977,-74.05691194835025,-0.020473910971061923,0.016995165,1.3923846572096228,0.01593381,-1.158861753806501,0.020353243,190.70764,4.6199145,14.282449,14.778298,13.636668,16.447480790103075,DCEP,FUNDAMENTAL
3349474982165639040,91.73441383672176,17.698723148726536,0.14319512263125503,0.036569357,0.646493363137533,0.039589144,-0.20774993353189825,0.030026939,37.728363,8.484492,15.556722,17.134731,14.342435,1.96425895351146,DCEP,FUNDAMENTAL
4655430917498440576,72.26829177123038,-69.1118905615131,0.10261878286467395,0.025268322,2.020957011468655,0.034016505,-0.4002316626517029,0.03427367,263.19543,4.0911045,13.915585,14.443394,13.213977,23.66935089070484,DCEP,FUNDAMENTAL
4655486648991242624,72.99972623122225,-68.89080104256172,0.05091069260760654,0.01766884,1.8488619882099662,0.022273537,-0.04473107762927218,0.022567611,228.21393,4.455814,14.645753,15.133465,13.999756,12.333356255993143,DCEP,FUNDAMENTAL
6054192570587958016,182.51725185261773,-63.613335136675666,0.052378050380506226,0.033743028,-4.429152437313412,0.03368547,0.6310693094023179,0.038407523,117.39109,6.2693877,15.937287,17.826193,14.65018,10.627280393140326,DCEP,FUNDAMENTAL
4688997152099135232,14.628823409400985,-72.45077311106837,0.005467548408331484,0.019716868,0.6798936243261895,0.028909054,-1.2139185175734237,0.022888497,175.04546,6.3715377,14.770696,15.27152,14.134914,14.707772524428274,DCEP,FUNDAMENTAL
4689007047705199872,13.62000728419337,-72.41092330162438,0.0026324603080948275,0.016677134,0.7168674443133669,0.019600814,-1.223121768349835,0.018306449,102.59016,6.6746984,14.595277,14.959458,14.063709,11.642041019158702,DCEP,FUNDAMENTAL
3125437672556115968,95.40033019069834,4.073568728273986,0.1693063456210432,0.018501058,-0.15633522657396276,0.021228958,0.38000613594613747,0.01849936,56.059254,4.7519307,12.340501,13.015556,11.5193615,3.4221360905256133,DCEP,FUNDAMENTAL
1960750328384177408,327.9226489646837,43.13402308886666,0.5199990112328283,0.016358558,-4.015077580164584,0.015694983,-3.685383907972824,0.01676716,-18.288496,2.879086,8.745005,9.251616,8.053975,4.864278854591586,DCEP,FUNDAMENTAL
4658915579091883008,79.64044264186825,-67.21483282345395,0.011610449604839118,0.012883483,1.6593132210296402,0.013093529,0.23047541943566094,0.018599996,290.39267,1.9269398,13.498045,14.034382,12.812299,27.88926212625934,DCEP,FUNDAMENTAL
4659261203683762048,86.21583493056596,-68.47598975600287,-0.02721634043264499,0.016737718,1.5952021143501331,0.024054378,0.7866139141586435,0.020718489,279.63516,4.0806947,14.466009,14.9807,13.79867,13.63971680544161,DCEP,FUNDAMENTAL
4096107909387492992,275.3457607415589,-18.860034027348057,1.9748058176899155,0.057989188,-3.2492360198354477,0.054538157,-7.253083575874958,0.038613696,-6.1818657,2.9340966,5.4751625,5.955813,4.789843,5.77342723824618,DCEP,FUNDAMENTAL
4307944836090489600,290.2597830691523,8.516327507681982,0.48714088896961594,0.018925868,2.0069406525175935,0.020587929,-1.6677233041225008,0.017508753,-3.1093497,8.477372,9.388953,10.304283,8.407346,7.239183949361565,DCEP,FUNDAMENTAL
4156537721224120832,279.0161491374625,-7.949903675839169,0.1593779622431025,0.056038946,-1.020912243560355,0.063942246,-2.2289477529489927,0.051759027,23.29105,7.010403,13.359618,16.270102,11.893172,13.202509178236184,DCEP,FUNDAMENTAL
3378049163365268608,100.78129641784926,20.939105955322916,0.3356003941102264,0.01974208,-0.5253718876019257,0.01719834,-1.1016919581178428,0.014803584,51.552338,4.101716,9.70913,10.124643,9.139031,3.7880202007629356,DCEP,FUNDAMENTAL
2034155854985643520,299.7875713694942,32.69541555283156,0.2030118512674883,0.016734734,-3.4387339914566857,0.016234303,-6.103095043281666,0.019064602,5.015316,6.010361,12.713741,14.145828,11.55491,4.920117994614418,DCEP,FUNDAMENTAL
204588190167650048,71.39513219249832,43.57283570689584,0.006919329425961085,0.02409388,0.25992295288736994,0.032048512,-0.2443447579234427,0.02478151,-37.31658,3.9015305,13.287326,14.282758,12.296875,4.372525708536256,DCEP,FUNDAMENTAL
5862410151806488704,196.5608057072488,-62.940257374713404,-0.018131963066595293,0.04881677,-7.022401584841243,0.04073131,-1.0939824483926273,0.047770824,-19.958796,3.1726394,15.310302,18.518738,13.792979,8.211279040073395,DCEP,FUNDAMENTAL
5255408505541363072,156.9555093269752,-58.49536028500213,0.0371428540645039,0.02815062,-5.146466772581917,0.034312088,2.73202914794997,0.032172512,44.951717,11.578695,15.582734,17.420902,14.284491,4.724670145927659,DCEP,FUNDAMENTAL
5859114571927308672,198.46067648327798,-64.44122086626845,0.015184515299990639,0.01761536,-4.949785679321863,0.015924891,-0.43658295462268376,0.02207996,53.653915,5.4544373,13.231513,14.946779,11.956706,45.16430929067247,DCEP,FUNDAMENTAL
4652055034567069056,77.77259971599186,-70.5095577507739,-0.04171024770553744,0.015832055,2.0949107845836252,0.018872432,0.30269425332121386,0.0226651,229.85495,3.3854537,14.356473,14.821342,13.710139,14.213812231758457,DCEP,FUNDAMENTAL
5337764640889249536,168.5883586370281,-60.05291804008801,0.3226731987359124,0.0141446395,-4.639438953280419,0.015964711,1.6089990257236992,0.013547879,-8.92315,6.123465,9.326704,9.9830675,8.553301,10.71525547633743,DCEP,FUNDAMENTAL
4657235899034863104,83.8095896559459,-70.15199826627614,-0.022015999350599454,0.017949296,1.814322241892293,0.024430811,0.5909077961357748,0.02172758,263.67645,11.972407,14.809258,15.257136,14.117566,9.708214169804416,DCEP,FUNDAMENTAL
4314785619467898624,292.1341500813572,10.80349971184416,0.08187033452792664,0.017088654,-2.6066661271391105,0.013434491,-6.832381651478553,0.011807606,24.07338,1.8474287,13.595197,14.759245,12.514158,3.3188732876842595,DCEP,FUNDAMENTAL
2061458790263462400,304.6954504279965,39.32861043138339,0.10043653232088585,0.033021156,-2.071265790199469,0.03583163,-2.959651514868705,0.035535954,-90.77876,3.3995626,15.643061,18.113688,14.235941,30.9988537987776,DCEP,FUNDAMENTAL
4685821487608191104,10.431045294245093,-73.72330701368578,-0.0026192266799898653,0.012896741,0.7161176462745426,0.015104549,-1.2993666899957153,0.014293029,114.495895,4.7628527,11.721548,12.219632,11.009601,128.1342838428985,DCEP,FUNDAMENTAL
5884453229620600192,236.00008629865977,-55.220734045278064,0.03125783686630822,0.07070667,-3.593276131992636,0.07265702,-3.6154777493680843,0.07031393,-63.062073,1.8637537,14.761273,17.924593,13.245984,6.651296749825993,DCEP,FUNDAMENTAL
5884600426769582336,238.11712382463026,-55.0813190925682,0.17118213605236243,0.031436194,-3.272770442829069,0.031106977,-3.9331147892478437,0.027106354,-63.75903,1.0261098,13.019445,15.185432,11.671001,5.629251146299056,DCEP,FUNDAMENTAL
2948568273607650560,105.01212863572026,-14.160818877238729,0.09774947696814708,0.017387966,-0.46780345165160053,0.017926011,0.7039928595105357,0.019673621,77.44343,2.3172042,13.9242325,14.763043,13.034974,2.7817087802700864,DCEP,FUNDAMENTAL
4686161683350837248,21.554199139182735,-74.1344723952688,-0.0321769384240955,0.016646732,1.1069760562976065,0.018962627,-1.267641899206235,0.01796557,187.51588,5.6699977,14.605459,15.010146,14.007417,12.468130938390283,DCEP,FUNDAMENTAL
4687195670972354688,16.69039551337651,-73.27318695216091,-0.061596775162087516,0.015910767,1.0032618158975515,0.02352781,-1.310915688541844,0.017893258,189.61409,11.32446,14.238705,14.608635,13.69658,15.963591276200912,DCEP,FUNDAMENTAL
5595072420703114624,116.96476744757217,-32.171330411014225,0.11898573810921441,0.014805983,-1.1687232505033416,0.013019758,2.3290020102432454,0.015881935,109.555275,5.52558,13.150047,14.110227,12.165768,5.863446820204779,DCEP,FUNDAMENTAL
4659399742165221120,86.72094616758811,-67.73924104965164,-0.00712561844517709,0.017380439,1.5200220069237094,0.021659432,0.6332008783398624,0.023013204,282.59872,7.0761056,14.67388,15.109893,14.069273,9.334564377061028,DCEP,FUNDAMENTAL
2009559470606505088,349.144552376233,57.645978292537215,0.11329043346960029,0.020070894,-1.8467216588850244,0.021648966,-0.5496023226331045,0.019820644,-145.54741,2.949676,14.763029,16.669382,13.460287,8.443427880892555,DCEP,FUNDAMENTAL
